"@timestamp","route_info.vid","route_info.location","route_info.timestamp"
"Apr 18, 2023 @ 15:45:20.478",DL1PC9997,"POINT (77.095094 28.675073)","Apr 18, 2023 @ 15:45:01.000"
"Apr 18, 2023 @ 15:44:19.920",DL1PC9997,"POINT (77.094972 28.675053)","Apr 18, 2023 @ 15:44:01.000"
"Apr 18, 2023 @ 15:43:17.176",DL1PC9997,"POINT (77.094972 28.675053)","Apr 18, 2023 @ 15:42:51.000"
"Apr 18, 2023 @ 15:41:57.386",DL1PC9997,"POINT (77.094997 28.674993)","Apr 18, 2023 @ 15:41:31.000"
"Apr 18, 2023 @ 15:40:25.315",DL1PC9997,"POINT (77.09496 28.674998)","Apr 18, 2023 @ 15:40:01.000"
"Apr 18, 2023 @ 15:39:20.436",DL1PC9997,"POINT (77.09496 28.674998)","Apr 18, 2023 @ 15:38:51.000"
"Apr 18, 2023 @ 15:38:20.404",DL1PC9997,"POINT (77.094725 28.675015)","Apr 18, 2023 @ 15:38:01.000"
"Apr 18, 2023 @ 15:37:20.415",DL1PC9997,"POINT (77.094669 28.675108)","Apr 18, 2023 @ 15:37:01.000"
"Apr 18, 2023 @ 15:36:17.632",DL1PC9997,"POINT (77.095472 28.675001)","Apr 18, 2023 @ 15:31:26.000"
"Apr 18, 2023 @ 15:35:06.064",DL1PC9997,"POINT (77.095472 28.675001)","Apr 18, 2023 @ 15:31:26.000"
"Apr 18, 2023 @ 15:33:48.217",DL1PC9997,"POINT (77.095472 28.675001)","Apr 18, 2023 @ 15:31:26.000"
"Apr 18, 2023 @ 15:32:20.659",DL1PC9997,"POINT (77.095472 28.675001)","Apr 18, 2023 @ 15:31:26.000"
"Apr 18, 2023 @ 15:31:04.062",DL1PC9997,"POINT (77.09536 28.675046)","Apr 18, 2023 @ 15:30:42.000"
"Apr 18, 2023 @ 15:29:46.316",DL1PC9997,"POINT (77.095 28.675106)","Apr 18, 2023 @ 15:29:22.000"
"Apr 18, 2023 @ 15:28:20.297",DL1PC9997,"POINT (77.095272 28.67509)","Apr 18, 2023 @ 15:27:52.000"
"Apr 18, 2023 @ 15:27:19.916",DL1PC9997,"POINT (77.095115 28.675126)","Apr 18, 2023 @ 15:27:02.000"
"Apr 18, 2023 @ 15:26:17.931",DL1PC9997,"POINT (77.09522 28.675088)","Apr 18, 2023 @ 15:25:52.000"
"Apr 18, 2023 @ 15:25:04.007",DL1PC9997,"POINT (77.095097 28.675093)","Apr 18, 2023 @ 15:24:42.000"
"Apr 18, 2023 @ 15:23:48.241",DL1PC9997,"POINT (77.095443 28.67502)","Apr 18, 2023 @ 15:23:22.000"
"Apr 18, 2023 @ 15:22:20.484",DL1PC9997,"POINT (77.095252 28.675043)","Apr 18, 2023 @ 15:22:02.000"
"Apr 18, 2023 @ 15:21:03.520",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:19:54.443",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:18:48.165",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:17:19.956",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:16:18.284",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:14:59.571",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:13:42.462",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:12:20.047",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:11:10.146",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:10:01.617",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:08:20.521",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:07:20.598",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:06:09.798",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:05:05.835",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:03:43.788",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:02:19.908",DL1PC9997,"POINT (77.095103 28.675041)","Apr 18, 2023 @ 15:01:42.000"
"Apr 18, 2023 @ 15:01:18.204",DL1PC9997,"POINT (77.095303 28.675195)","Apr 18, 2023 @ 15:01:02.000"
"Apr 18, 2023 @ 14:59:56.494",DL1PC9997,"POINT (77.095171 28.674956)","Apr 18, 2023 @ 14:59:32.000"
"Apr 18, 2023 @ 14:58:48.240",DL1PC9997,"POINT (77.095274 28.674855)","Apr 18, 2023 @ 14:58:22.000"
"Apr 18, 2023 @ 14:57:20.476",DL1PC9997,"POINT (77.09558 28.67509)","Apr 18, 2023 @ 14:57:02.000"
"Apr 18, 2023 @ 14:55:54.834",DL1PC9997,"POINT (77.095204 28.675009)","Apr 18, 2023 @ 14:55:28.000"
"Apr 18, 2023 @ 14:54:53.585",DL1PC9997,"POINT (77.095065 28.674836)","Apr 18, 2023 @ 14:54:32.000"
"Apr 18, 2023 @ 14:53:26.328",DL1PC9997,"POINT (77.094851 28.675636)","Apr 18, 2023 @ 14:53:02.000"
"Apr 18, 2023 @ 14:52:20.608",DL1PC9997,"POINT (77.094785 28.675498)","Apr 18, 2023 @ 14:52:02.000"
"Apr 18, 2023 @ 14:50:48.371",DL1PC9997,"POINT (77.094791 28.6757)","Apr 18, 2023 @ 14:50:22.000"
"Apr 18, 2023 @ 14:49:20.429",DL1PC9997,"POINT (77.094743 28.675745)","Apr 18, 2023 @ 14:49:02.000"
"Apr 18, 2023 @ 14:48:11.873",DL1PC9997,"POINT (77.094631 28.675636)","Apr 18, 2023 @ 14:47:52.000"
"Apr 18, 2023 @ 14:46:56.123",DL1PC9997,"POINT (77.094725 28.675774)","Apr 18, 2023 @ 14:46:32.000"
"Apr 18, 2023 @ 14:45:46.614",DL1PC9997,"POINT (77.094585 28.675691)","Apr 18, 2023 @ 14:45:22.000"
"Apr 18, 2023 @ 14:44:20.361",DL1PC9997,"POINT (77.09479 28.675488)","Apr 18, 2023 @ 14:43:59.000"
"Apr 18, 2023 @ 14:43:00.604",DL1PC9997,"POINT (77.094656 28.67559)","Apr 18, 2023 @ 14:42:39.000"
"Apr 18, 2023 @ 14:41:40.829",DL1PC9997,"POINT (77.094673 28.675488)","Apr 18, 2023 @ 14:41:29.000"
"Apr 18, 2023 @ 14:40:21.661",DL1PC9997,"POINT (77.094775 28.675428)","Apr 18, 2023 @ 14:39:59.000"
"Apr 18, 2023 @ 14:39:20.373",DL1PC9997,"POINT (77.095467 28.675303)","Apr 18, 2023 @ 14:39:09.000"
"Apr 18, 2023 @ 14:38:20.461",DL1PC9997,"POINT (77.095477 28.675041)","Apr 18, 2023 @ 14:38:06.000"
"Apr 18, 2023 @ 14:37:20.062",DL1PC9997,"POINT (77.096165 28.67497)","Apr 18, 2023 @ 14:37:09.000"
"Apr 18, 2023 @ 14:36:05.167",DL1PC9997,"POINT (77.09603 28.675011)","Apr 18, 2023 @ 14:35:39.000"
"Apr 18, 2023 @ 14:35:05.597",DL1PC9997,"POINT (77.09585 28.675146)","Apr 18, 2023 @ 14:34:49.000"
"Apr 18, 2023 @ 14:33:48.228",DL1PC9997,"POINT (77.095399 28.675459)","Apr 18, 2023 @ 14:33:24.000"
"Apr 18, 2023 @ 14:32:19.864",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:31:17.933",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:30:07.553",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:28:20.410",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:27:13.405",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:25:35.269",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:24:20.396",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:23:20.327",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:22:20.253",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:21:01.152",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:19:50.372",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:18:48.103",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:17:19.841",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:16:18.143",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:14:56.893",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:13:48.120",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:12:19.819",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:11:05.760",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:09:20.619",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:08:20.401",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:07:19.850",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:06:17.624",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:04:57.055",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:03:47.970",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:02:20.428",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 14:00:20.457",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:59:20.350",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:58:20.372",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:56:57.070",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:55:26.494",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:54:20.454",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:53:19.769",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:52:05.344",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:50:20.376",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:49:20.450",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:48:20.579",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:47:20.435",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:45:59.869",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:43:48.102",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:42:19.861",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:41:13.708",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:40:01.984",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:38:48.211",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:37:19.916",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:36:14.413",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:35:11.284",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:33:20.389",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:32:19.857",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:31:11.517",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:29:20.241",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:28:19.808",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:27:05.438",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:25:20.479",DL1PC9997,"POINT (77.095052 28.675048)","Apr 18, 2023 @ 13:23:22.000"
"Apr 18, 2023 @ 13:23:20.659",DL1PC9997,"POINT (77.095781 28.675228)","Apr 18, 2023 @ 13:23:02.000"
"Apr 18, 2023 @ 13:22:17.450",DL1PC9997,"POINT (77.09601 28.675225)","Apr 18, 2023 @ 13:21:22.000"
"Apr 18, 2023 @ 13:20:53.149",DL1PC9997,"POINT (77.095893 28.675013)","Apr 18, 2023 @ 13:20:32.000"
"Apr 18, 2023 @ 13:19:53.314",DL1PC9997,"POINT (77.095948 28.675038)","Apr 18, 2023 @ 13:19:32.000"
"Apr 18, 2023 @ 13:18:49.170",DL1PC9997,"POINT (77.095978 28.67509)","Apr 18, 2023 @ 13:18:22.000"
"Apr 18, 2023 @ 13:17:48.141",DL1PC9997,"POINT (77.09597 28.674941)","Apr 18, 2023 @ 13:17:22.000"
"Apr 18, 2023 @ 13:16:44.945",DL1PC9997,"POINT (77.096097 28.675255)","Apr 18, 2023 @ 13:16:22.000"
"Apr 18, 2023 @ 13:15:20.963",DL1PC9997,"POINT (77.09597 28.675141)","Apr 18, 2023 @ 13:15:01.000"
"Apr 18, 2023 @ 13:14:20.255",DL1PC9997,"POINT (77.096046 28.67534)","Apr 18, 2023 @ 13:14:01.000"
"Apr 18, 2023 @ 13:13:16.694",DL1PC9997,"POINT (77.096009 28.675171)","Apr 18, 2023 @ 13:12:51.000"
"Apr 18, 2023 @ 13:11:53.288",DL1PC9997,"POINT (77.096009 28.675171)","Apr 18, 2023 @ 13:11:31.000"
"Apr 18, 2023 @ 13:10:29.656",DL1PC9997,"POINT (77.096009 28.675171)","Apr 18, 2023 @ 13:10:11.000"
"Apr 18, 2023 @ 13:09:20.516",DL1PC9997,"POINT (77.095948 28.675096)","Apr 18, 2023 @ 13:09:01.000"
"Apr 18, 2023 @ 13:08:17.419",DL1PC9997,"POINT (77.095948 28.675096)","Apr 18, 2023 @ 13:07:51.000"
"Apr 18, 2023 @ 13:07:07.078",DL1PC9997,"POINT (77.095843 28.675041)","Apr 18, 2023 @ 13:06:51.000"
"Apr 18, 2023 @ 13:06:03.176",DL1PC9997,"POINT (77.095924 28.675005)","Apr 18, 2023 @ 13:05:41.000"
"Apr 18, 2023 @ 13:04:57.205",DL1PC9997,"POINT (77.09597 28.675016)","Apr 18, 2023 @ 13:04:31.000"
"Apr 18, 2023 @ 13:03:20.661",DL1PC9997,"POINT (77.095974 28.674966)","Apr 18, 2023 @ 13:03:01.000"
"Apr 18, 2023 @ 13:02:02.761",DL1PC9997,"POINT (77.09591 28.674936)","Apr 18, 2023 @ 13:01:41.000"
"Apr 18, 2023 @ 13:00:48.049",DL1PC9997,"POINT (77.096052 28.675163)","Apr 18, 2023 @ 13:00:31.000"
"Apr 18, 2023 @ 12:59:20.558",DL1PC9997,"POINT (77.096062 28.675058)","Apr 18, 2023 @ 12:59:01.000"
"Apr 18, 2023 @ 12:58:19.875",DL1PC9997,"POINT (77.095989 28.675135)","Apr 18, 2023 @ 12:58:01.000"
"Apr 18, 2023 @ 12:57:19.579",DL1PC9997,"POINT (77.095893 28.675186)","Apr 18, 2023 @ 12:56:51.000"
"Apr 18, 2023 @ 12:55:56.410",DL1PC9997,"POINT (77.096244 28.673799)","Apr 18, 2023 @ 12:55:31.000"
"Apr 18, 2023 @ 12:54:52.655",DL1PC9997,"POINT (77.096107 28.675036)","Apr 18, 2023 @ 12:54:31.000"
"Apr 18, 2023 @ 12:53:48.058",DL1PC9997,"POINT (77.096082 28.67516)","Apr 18, 2023 @ 12:53:25.000"
"Apr 18, 2023 @ 12:52:19.976",DL1PC9997,"POINT (77.094975 28.675353)","Apr 18, 2023 @ 12:52:05.000"
"Apr 18, 2023 @ 12:51:17.654",DL1PC9997,"POINT (77.094489 28.675221)","Apr 18, 2023 @ 12:50:54.000"
"Apr 18, 2023 @ 12:50:14.064",DL1PC9997,"POINT (77.094075 28.675496)","Apr 18, 2023 @ 12:49:54.000"
"Apr 18, 2023 @ 12:48:47.594",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:47:46.123",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:46:44.402",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:45:20.365",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:44:20.361",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:43:19.846",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:41:59.387",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:40:20.666",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:39:16.094",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:38:12.006",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:36:37.691",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:35:20.581",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:34:20.413",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:33:19.944",DL1PC9997,"POINT (77.119376 28.69806)","Apr 18, 2023 @ 12:32:01.000"
"Apr 18, 2023 @ 12:32:00.544",DL1PC9997,"POINT (77.122515 28.699241)","Apr 18, 2023 @ 12:31:31.000"
"Apr 18, 2023 @ 12:30:57.591",DL1PC9997,"POINT (77.125395 28.700278)","Apr 18, 2023 @ 12:30:31.000"
"Apr 18, 2023 @ 12:29:53.491",DL1PC9997,"POINT (77.128621 28.702171)","Apr 18, 2023 @ 12:29:31.000"
"Apr 18, 2023 @ 12:28:48.185",DL1PC9997,"POINT (77.13175 28.70472)","Apr 18, 2023 @ 12:28:23.000"
"Apr 18, 2023 @ 12:27:19.872",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:26:06.165",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:24:20.346",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:23:04.575",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:21:39.197",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:20:21.093",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:19:20.854",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:18:20.553",DL1PC9997,"POINT (77.147735 28.72919)","Apr 18, 2023 @ 12:17:54.000"
"Apr 18, 2023 @ 12:17:03.916",DL1PC9997,"POINT (77.148075 28.729671)","Apr 18, 2023 @ 12:16:24.000"
"Apr 18, 2023 @ 12:15:51.735",DL1PC9997,"POINT (77.148555 28.730198)","Apr 18, 2023 @ 12:15:34.000"
"Apr 18, 2023 @ 12:14:20.468",DL1PC9997,"POINT (77.153104 28.733196)","Apr 18, 2023 @ 12:14:04.000"
"Apr 18, 2023 @ 12:13:14.104",DL1PC9997,"POINT (77.155857 28.734813)","Apr 18, 2023 @ 12:12:54.000"
"Apr 18, 2023 @ 12:11:27.001",DL1PC9997,"POINT (77.159158 28.736708)","Apr 18, 2023 @ 12:11:14.000"
"Apr 18, 2023 @ 12:10:20.401",DL1PC9997,"POINT (77.159965 28.736961)","Apr 18, 2023 @ 12:10:04.000"
"Apr 18, 2023 @ 12:09:20.515",DL1PC9997,"POINT (77.1608 28.737254)","Apr 18, 2023 @ 12:08:54.000"
"Apr 18, 2023 @ 12:07:58.762",DL1PC9997,"POINT (77.162935 28.737566)","Apr 18, 2023 @ 12:07:14.000"
"Apr 18, 2023 @ 12:06:50.861",DL1PC9997,"POINT (77.165908 28.737605)","Apr 18, 2023 @ 12:06:34.000"
"Apr 18, 2023 @ 12:05:20.441",DL1PC9997,"POINT (77.1734 28.735371)","Apr 18, 2023 @ 12:05:04.000"
"Apr 18, 2023 @ 12:03:45.172",DL1PC9997,"POINT (77.175811 28.734608)","Apr 18, 2023 @ 12:03:24.000"
"Apr 18, 2023 @ 12:02:20.580",DL1PC9997,"POINT (77.177805 28.733728)","Apr 18, 2023 @ 12:02:04.000"
"Apr 18, 2023 @ 12:01:19.059",DL1PC9997,"POINT (77.182563 28.732205)","Apr 18, 2023 @ 12:00:54.000"
"Apr 18, 2023 @ 12:00:17.293",DL1PC9997,"POINT (77.185097 28.73152)","Apr 18, 2023 @ 11:59:54.000"
"Apr 18, 2023 @ 11:59:00.005",DL1PC9997,"POINT (77.193742 28.729503)","Apr 18, 2023 @ 11:58:44.000"
"Apr 18, 2023 @ 11:57:54.554",DL1PC9997,"POINT (77.197873 28.728431)","Apr 18, 2023 @ 11:57:34.000"
"Apr 18, 2023 @ 11:56:43.364",DL1PC9997,"POINT (77.20524 28.726196)","Apr 18, 2023 @ 11:56:24.000"
"Apr 18, 2023 @ 11:55:42.473",DL1PC9997,"POINT (77.210243 28.72428)","Apr 18, 2023 @ 11:55:24.000"
"Apr 18, 2023 @ 11:54:20.786",DL1PC9997,"POINT (77.217237 28.721746)","Apr 18, 2023 @ 11:54:04.000"
"Apr 18, 2023 @ 11:53:13.983",DL1PC9997,"POINT (77.223143 28.7194)","Apr 18, 2023 @ 11:52:54.000"
"Apr 18, 2023 @ 11:52:12.701",DL1PC9997,"POINT (77.225835 28.717211)","Apr 18, 2023 @ 11:51:54.000"
"Apr 18, 2023 @ 11:51:09.029",DL1PC9997,"POINT (77.226433 28.713063)","Apr 18, 2023 @ 11:50:44.000"
"Apr 18, 2023 @ 11:50:08.308",DL1PC9997,"POINT (77.22637 28.711836)","Apr 18, 2023 @ 11:49:44.000"
"Apr 18, 2023 @ 11:49:05.670",DL1PC9997,"POINT (77.226285 28.711758)","Apr 18, 2023 @ 11:48:44.000"
"Apr 18, 2023 @ 11:48:00.904",DL1PC9997,"POINT (77.226255 28.711871)","Apr 18, 2023 @ 11:47:44.000"
"Apr 18, 2023 @ 11:46:56.457",DL1PC9997,"POINT (77.226406 28.711804)","Apr 18, 2023 @ 11:46:31.000"
"Apr 18, 2023 @ 11:45:52.605",DL1PC9997,"POINT (77.226361 28.711713)","Apr 18, 2023 @ 11:45:31.000"
"Apr 18, 2023 @ 11:44:48.882",DL1PC9997,"POINT (77.226439 28.711868)","Apr 18, 2023 @ 11:44:31.000"
"Apr 18, 2023 @ 11:43:43.106",DL1PC9997,"POINT (77.226471 28.711793)","Apr 18, 2023 @ 11:43:11.000"
"Apr 18, 2023 @ 11:42:38.190",DL1PC9997,"POINT (77.226383 28.711858)","Apr 18, 2023 @ 11:42:11.000"
"Apr 18, 2023 @ 11:41:35.112",DL1PC9997,"POINT (77.226385 28.71186)","Apr 18, 2023 @ 11:41:11.000"
"Apr 18, 2023 @ 11:40:23.403",DL1PC9997,"POINT (77.226335 28.711766)","Apr 18, 2023 @ 11:40:01.000"
"Apr 18, 2023 @ 11:39:20.904",DL1PC9997,"POINT (77.226345 28.711808)","Apr 18, 2023 @ 11:39:11.000"
"Apr 18, 2023 @ 11:38:14.963",DL1PC9997,"POINT (77.226372 28.711906)","Apr 18, 2023 @ 11:37:51.000"
"Apr 18, 2023 @ 11:37:12.776",DL1PC9997,"POINT (77.226375 28.71186)","Apr 18, 2023 @ 11:37:01.000"
"Apr 18, 2023 @ 11:36:10.069",DL1PC9997,"POINT (77.226868 28.710686)","Apr 18, 2023 @ 11:34:42.000"
"Apr 18, 2023 @ 11:35:09.634",DL1PC9997,"POINT (77.226868 28.710686)","Apr 18, 2023 @ 11:34:42.000"
"Apr 18, 2023 @ 11:34:06.963",DL1PC9997,"POINT (77.226804 28.711335)","Apr 18, 2023 @ 11:33:16.000"
