"@timestamp","route_info.vid","route_info.location","route_info.timestamp"
"Apr 18, 2023 @ 19:48:19.158",DL1PC5335,"POINT (77.286104 28.636051)","Apr 18, 2023 @ 19:47:58.000"
"Apr 18, 2023 @ 19:47:18.183",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:46:05.501",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:44:42.716",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:43:20.305",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:42:19.141",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:41:17.379",DL1PC5335,"POINT (77.297405 28.643093)","Apr 18, 2023 @ 19:40:46.000"
"Apr 18, 2023 @ 19:39:51.145",DL1PC5335,"POINT (77.299065 28.64428)","Apr 18, 2023 @ 19:39:26.000"
"Apr 18, 2023 @ 19:38:47.254",DL1PC5335,"POINT (77.299121 28.644368)","Apr 18, 2023 @ 19:38:26.000"
"Apr 18, 2023 @ 19:37:19.147",DL1PC5335,"POINT (77.299121 28.644368)","Apr 18, 2023 @ 19:36:56.000"
"Apr 18, 2023 @ 19:36:17.305",DL1PC5335,"POINT (77.299121 28.644368)","Apr 18, 2023 @ 19:35:56.000"
"Apr 18, 2023 @ 19:34:58.340",DL1PC5335,"POINT (77.302688 28.647238)","Apr 18, 2023 @ 19:34:26.000"
"Apr 18, 2023 @ 19:33:47.281",DL1PC5335,"POINT (77.304132 28.648446)","Apr 18, 2023 @ 19:33:26.000"
"Apr 18, 2023 @ 19:32:19.553",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:30:54.748",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:29:53.149",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:28:47.299",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:27:19.503",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:26:17.291",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:24:56.645",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:23:47.288",DL1PC5335,"POINT (77.318936 28.650543)","Apr 18, 2023 @ 19:22:07.000"
"Apr 18, 2023 @ 19:22:19.127",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:21:04.991",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:19:37.528",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:18:25.631",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:17:19.126",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:16:16.796",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:14:56.057",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:13:25.278",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:12:19.588",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:11:16.886",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:10:00.182",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:08:47.280",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:07:19.670",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:05:31.483",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:04:19.557",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:03:19.089",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:02:06.585",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 19:00:54.365",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:59:42.980",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:58:22.579",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:57:19.097",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:56:11.742",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:54:24.347",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:53:19.529",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:52:10.576",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:50:55.694",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:49:47.141",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:48:44.227",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:47:19.025",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:46:16.932",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:45:14.209",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:44:00.871",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:42:48.606",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:41:21.023",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:40:20.285",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:39:19.495",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:38:19.483",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:36:59.933",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:35:21.514",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:34:19.447",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:33:19.004",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:32:16.083",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:30:56.912",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:29:19.467",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:28:16.664",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:27:05.174",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:26:05.324",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:24:51.600",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:23:47.193",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:22:19.109",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:21:01.041",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:19:47.452",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:18:47.360",DL1PC5335,"POINT (77.320198 28.661836)","Apr 18, 2023 @ 18:17:07.000"
"Apr 18, 2023 @ 18:17:19.056",DL1PC5335,"POINT (77.320252 28.662418)","Apr 18, 2023 @ 18:16:57.000"
"Apr 18, 2023 @ 18:16:16.833",DL1PC5335,"POINT (77.320379 28.66293)","Apr 18, 2023 @ 18:15:57.000"
"Apr 18, 2023 @ 18:15:08.024",DL1PC5335,"POINT (77.32041 28.664274)","Apr 18, 2023 @ 18:14:47.000"
"Apr 18, 2023 @ 18:13:19.505",DL1PC5335,"POINT (77.309196 28.654046)","Apr 18, 2023 @ 18:08:38.000"
"Apr 18, 2023 @ 18:12:19.512",DL1PC5335,"POINT (77.309196 28.654046)","Apr 18, 2023 @ 18:08:38.000"
"Apr 18, 2023 @ 18:11:00.633",DL1PC5335,"POINT (77.309196 28.654046)","Apr 18, 2023 @ 18:08:38.000"
"Apr 18, 2023 @ 18:09:19.469",DL1PC5335,"POINT (77.309196 28.654046)","Apr 18, 2023 @ 18:08:38.000"
"Apr 18, 2023 @ 18:08:19.514",DL1PC5335,"POINT (77.307599 28.65277)","Apr 18, 2023 @ 18:08:08.000"
"Apr 18, 2023 @ 18:07:19.548",DL1PC5335,"POINT (77.305343 28.650561)","Apr 18, 2023 @ 18:07:08.000"
"Apr 18, 2023 @ 18:06:16.854",DL1PC5335,"POINT (77.304573 28.649301)","Apr 18, 2023 @ 18:05:58.000"
"Apr 18, 2023 @ 18:05:14.123",DL1PC5335,"POINT (77.304235 28.648793)","Apr 18, 2023 @ 18:04:58.000"
"Apr 18, 2023 @ 18:03:36.700",DL1PC5335,"POINT (77.302124 28.646921)","Apr 18, 2023 @ 18:03:18.000"
"Apr 18, 2023 @ 18:02:19.331",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 18:01:17.180",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 18:00:03.585",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 17:58:47.311",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 17:57:19.490",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 17:56:13.286",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 17:55:05.741",DL1PC5335,"POINT (77.294713 28.641365)","Apr 18, 2023 @ 17:54:50.000"
"Apr 18, 2023 @ 17:53:26.933",DL1PC5335,"POINT (77.293783 28.640661)","Apr 18, 2023 @ 17:53:00.000"
"Apr 18, 2023 @ 17:52:19.520",DL1PC5335,"POINT (77.29303 28.640019)","Apr 18, 2023 @ 17:52:10.000"
"Apr 18, 2023 @ 17:51:16.895",DL1PC5335,"POINT (77.288646 28.637723)","Apr 18, 2023 @ 17:49:50.000"
"Apr 18, 2023 @ 17:50:12.981",DL1PC5335,"POINT (77.288646 28.637723)","Apr 18, 2023 @ 17:49:50.000"
"Apr 18, 2023 @ 17:48:24.673",DL1PC5335,"POINT (77.284441 28.635361)","Apr 18, 2023 @ 17:46:39.000"
"Apr 18, 2023 @ 17:47:24.573",DL1PC5335,"POINT (77.284041 28.635103)","Apr 18, 2023 @ 17:46:32.000"
"Apr 18, 2023 @ 17:46:20.116",DL1PC5335,"POINT (77.27911 28.631761)","Apr 18, 2023 @ 17:43:20.000"
"Apr 18, 2023 @ 17:45:19.932",DL1PC5335,"POINT (77.27911 28.631761)","Apr 18, 2023 @ 17:43:20.000"
"Apr 18, 2023 @ 17:44:04.541",DL1PC5335,"POINT (77.279004 28.631728)","Apr 18, 2023 @ 17:43:10.000"
"Apr 18, 2023 @ 17:42:58.905",DL1PC5335,"POINT (77.279403 28.627175)","Apr 18, 2023 @ 17:36:16.000"
"Apr 18, 2023 @ 17:41:45.884",DL1PC5335,"POINT (77.279403 28.627175)","Apr 18, 2023 @ 17:36:16.000"
"Apr 18, 2023 @ 17:40:34.303",DL1PC5335,"POINT (77.279403 28.627175)","Apr 18, 2023 @ 17:36:16.000"
"Apr 18, 2023 @ 17:39:19.428",DL1PC5335,"POINT (77.279403 28.627175)","Apr 18, 2023 @ 17:36:16.000"
"Apr 18, 2023 @ 17:38:12.020",DL1PC5335,"POINT (77.279403 28.627175)","Apr 18, 2023 @ 17:36:16.000"
"Apr 18, 2023 @ 17:36:58.615",DL1PC5335,"POINT (77.280525 28.626038)","Apr 18, 2023 @ 17:35:56.000"
"Apr 18, 2023 @ 17:35:59.048",DL1PC5335,"POINT (77.282724 28.623863)","Apr 18, 2023 @ 17:35:26.000"
"Apr 18, 2023 @ 17:34:57.663",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:33:51.909",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:32:50.127",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:31:49.415",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:30:19.667",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:29:19.603",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:28:19.495",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:27:19.067",DL1PC5335,"POINT (77.259536 28.599988)","Apr 18, 2023 @ 17:26:09.000"
"Apr 18, 2023 @ 17:26:08.997",DL1PC5335,"POINT (77.257536 28.599044)","Apr 18, 2023 @ 17:25:49.000"
"Apr 18, 2023 @ 17:24:59.501",DL1PC5335,"POINT (77.258828 28.587787)","Apr 18, 2023 @ 17:23:34.000"
"Apr 18, 2023 @ 17:23:35.430",DL1PC5335,"POINT (77.258969 28.587364)","Apr 18, 2023 @ 17:23:14.000"
"Apr 18, 2023 @ 17:22:19.364",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:21:16.937",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:19:55.535",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:18:47.230",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:17:31.809",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:16:30.618",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:15:19.432",DL1PC5335,"POINT (77.258603 28.572986)","Apr 18, 2023 @ 17:14:43.000"
"Apr 18, 2023 @ 17:13:46.827",DL1PC5335,"POINT (77.258863 28.571396)","Apr 18, 2023 @ 17:13:23.000"
"Apr 18, 2023 @ 17:12:45.853",DL1PC5335,"POINT (77.258925 28.571312)","Apr 18, 2023 @ 17:12:23.000"
"Apr 18, 2023 @ 17:11:44.462",DL1PC5335,"POINT (77.260356 28.5695)","Apr 18, 2023 @ 17:11:23.000"
"Apr 18, 2023 @ 17:10:41.964",DL1PC5335,"POINT (77.264501 28.563816)","Apr 18, 2023 @ 17:10:13.000"
"Apr 18, 2023 @ 17:09:21.273",DL1PC5335,"POINT (77.26603 28.561765)","Apr 18, 2023 @ 17:09:06.000"
"Apr 18, 2023 @ 17:08:19.387",DL1PC5335,"POINT (77.270812 28.555382)","Apr 18, 2023 @ 17:07:16.000"
"Apr 18, 2023 @ 17:07:14.468",DL1PC5335,"POINT (77.271264 28.554774)","Apr 18, 2023 @ 17:06:56.000"
"Apr 18, 2023 @ 17:06:13.825",DL1PC5335,"POINT (77.276309 28.548217)","Apr 18, 2023 @ 17:05:14.000"
"Apr 18, 2023 @ 17:05:09.940",DL1PC5335,"POINT (77.281996 28.540219)","Apr 18, 2023 @ 17:03:10.000"
"Apr 18, 2023 @ 17:04:09.457",DL1PC5335,"POINT (77.281996 28.540219)","Apr 18, 2023 @ 17:03:10.000"
"Apr 18, 2023 @ 17:02:48.889",DL1PC5335,"POINT (77.287721 28.529809)","Apr 18, 2023 @ 17:00:05.000"
"Apr 18, 2023 @ 17:01:48.581",DL1PC5335,"POINT (77.287721 28.529809)","Apr 18, 2023 @ 17:00:05.000"
"Apr 18, 2023 @ 17:00:47.373",DL1PC5335,"POINT (77.287721 28.529809)","Apr 18, 2023 @ 17:00:05.000"
"Apr 18, 2023 @ 16:59:40.188",DL1PC5335,"POINT (77.292513 28.524121)","Apr 18, 2023 @ 16:58:39.000"
"Apr 18, 2023 @ 16:58:19.416",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:57:19.042",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:56:16.803",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:55:11.430",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:53:19.397",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:51:56.620",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:50:50.217",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:49:49.415",DL1PC5335,"POINT (77.303713 28.491675)","Apr 18, 2023 @ 16:48:36.000"
"Apr 18, 2023 @ 16:48:19.398",DL1PC5335,"POINT (77.30369 28.491441)","Apr 18, 2023 @ 16:47:56.000"
"Apr 18, 2023 @ 16:47:19.092",DL1PC5335,"POINT (77.30369 28.491441)","Apr 18, 2023 @ 16:46:56.000"
"Apr 18, 2023 @ 16:46:13.171",DL1PC5335,"POINT (77.30369 28.491441)","Apr 18, 2023 @ 16:45:56.000"
"Apr 18, 2023 @ 16:45:12.596",DL1PC5335,"POINT (77.303743 28.491521)","Apr 18, 2023 @ 16:44:56.000"
"Apr 18, 2023 @ 16:43:59.470",DL1PC5335,"POINT (77.303743 28.491521)","Apr 18, 2023 @ 16:43:50.000"
"Apr 18, 2023 @ 16:42:52.047",DL1PC5335,"POINT (77.303668 28.491461)","Apr 18, 2023 @ 16:42:11.000"
"Apr 18, 2023 @ 16:41:43.433",DL1PC5335,"POINT (77.303668 28.491461)","Apr 18, 2023 @ 16:41:21.000"
"Apr 18, 2023 @ 16:40:41.520",DL1PC5335,"POINT (77.303668 28.491461)","Apr 18, 2023 @ 16:40:21.000"
"Apr 18, 2023 @ 16:39:35.445",DL1PC5335,"POINT (77.303668 28.491461)","Apr 18, 2023 @ 16:39:11.000"
"Apr 18, 2023 @ 16:38:25.154",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:38:01.000"
"Apr 18, 2023 @ 16:37:19.082",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:36:51.000"
"Apr 18, 2023 @ 16:36:16.860",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:35:51.000"
"Apr 18, 2023 @ 16:35:16.574",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:34:51.000"
"Apr 18, 2023 @ 16:33:46.816",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:33:21.000"
"Apr 18, 2023 @ 16:32:44.546",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:32:21.000"
"Apr 18, 2023 @ 16:31:37.070",DL1PC5335,"POINT (77.30377 28.491415)","Apr 18, 2023 @ 16:31:11.000"
"Apr 18, 2023 @ 16:30:36.357",DL1PC5335,"POINT (77.303725 28.491499)","Apr 18, 2023 @ 16:30:11.000"
"Apr 18, 2023 @ 16:29:19.480",DL1PC5335,"POINT (77.303725 28.491499)","Apr 18, 2023 @ 16:28:51.000"
"Apr 18, 2023 @ 16:28:19.060",DL1PC5335,"POINT (77.303623 28.491558)","Apr 18, 2023 @ 16:27:41.000"
"Apr 18, 2023 @ 16:27:08.192",DL1PC5335,"POINT (77.303623 28.491558)","Apr 18, 2023 @ 16:26:41.000"
"Apr 18, 2023 @ 16:26:00.438",DL1PC5335,"POINT (77.30373 28.491544)","Apr 18, 2023 @ 16:25:31.000"
"Apr 18, 2023 @ 16:24:26.626",DL1PC5335,"POINT (77.303763 28.491636)","Apr 18, 2023 @ 16:24:01.000"
"Apr 18, 2023 @ 16:23:19.429",DL1PC5335,"POINT (77.303763 28.491636)","Apr 18, 2023 @ 16:22:51.000"
"Apr 18, 2023 @ 16:22:19.047",DL1PC5335,"POINT (77.303763 28.491636)","Apr 18, 2023 @ 16:21:51.000"
"Apr 18, 2023 @ 16:21:16.850",DL1PC5335,"POINT (77.303763 28.491636)","Apr 18, 2023 @ 16:20:51.000"
"Apr 18, 2023 @ 16:20:09.906",DL1PC5335,"POINT (77.303853 28.490993)","Apr 18, 2023 @ 16:19:41.000"
"Apr 18, 2023 @ 16:18:46.825",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:17:40.582",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:16:28.132",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:15:19.022",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:14:01.346",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:13:01.435",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:11:56.609",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:10:28.014",DL1PC5335,"POINT (77.294643 28.52025)","Apr 18, 2023 @ 16:09:01.000"
"Apr 18, 2023 @ 16:09:19.653",DL1PC5335,"POINT (77.29435 28.520823)","Apr 18, 2023 @ 16:08:51.000"
"Apr 18, 2023 @ 16:08:19.535",DL1PC5335,"POINT (77.293786 28.522113)","Apr 18, 2023 @ 16:07:51.000"
"Apr 18, 2023 @ 16:07:19.036",DL1PC5335,"POINT (77.293323 28.523055)","Apr 18, 2023 @ 16:06:51.000"
"Apr 18, 2023 @ 16:06:16.876",DL1PC5335,"POINT (77.292125 28.525283)","Apr 18, 2023 @ 16:04:33.000"
"Apr 18, 2023 @ 16:05:07.159",DL1PC5335,"POINT (77.292125 28.525283)","Apr 18, 2023 @ 16:04:33.000"
"Apr 18, 2023 @ 16:03:18.993",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 16:02:19.049",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 16:01:17.223",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:59:30.447",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:58:19.519",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:56:56.317",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:55:19.577",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:54:19.473",DL1PC5335,"POINT (77.26679 28.561388)","Apr 18, 2023 @ 15:53:37.000"
"Apr 18, 2023 @ 15:52:46.920",DL1PC5335,"POINT (77.260182 28.57016)","Apr 18, 2023 @ 15:48:58.000"
"Apr 18, 2023 @ 15:51:41.686",DL1PC5335,"POINT (77.260182 28.57016)","Apr 18, 2023 @ 15:48:58.000"
"Apr 18, 2023 @ 15:50:19.515",DL1PC5335,"POINT (77.260182 28.57016)","Apr 18, 2023 @ 15:48:58.000"
"Apr 18, 2023 @ 15:48:46.893",DL1PC5335,"POINT (77.261219 28.574316)","Apr 18, 2023 @ 15:46:05.000"
"Apr 18, 2023 @ 15:47:42.072",DL1PC5335,"POINT (77.261219 28.574316)","Apr 18, 2023 @ 15:46:05.000"
"Apr 18, 2023 @ 15:46:22.370",DL1PC5335,"POINT (77.261219 28.574316)","Apr 18, 2023 @ 15:46:05.000"
"Apr 18, 2023 @ 15:45:19.504",DL1PC5335,"POINT (77.262655 28.57519)","Apr 18, 2023 @ 15:43:22.000"
"Apr 18, 2023 @ 15:44:19.107",DL1PC5335,"POINT (77.262808 28.575271)","Apr 18, 2023 @ 15:43:04.000"
"Apr 18, 2023 @ 15:43:16.395",DL1PC5335,"POINT (77.262808 28.575271)","Apr 18, 2023 @ 15:42:34.000"
